partner_id,hotel,arrival_date_year,arrival_date_month,country,market_segment,distribution_channel,reserved_room_type,customer_type,lead_time,lead_time_band,adr,partner_segment,region_proxy,quality_score_proxy,eligible_for_test,treatment_group,baseline_commission_rate,test_incentive_rate,booking_units_before,booking_units_after,gross_booking_value_before,gross_booking_value_after,platform_margin_before,platform_margin_after,booking_delta,revenue_delta,margin_delta,cancellation_rate_proxy,cannibalization_pressure
C_PRT_Groups_366,City Hotel,2017,May,PRT,Groups,Corporate,A,Transient,6,0-7d,90.0,Growth,South Europe,57.0914483551187,0,0,0.155,0.0,1.0,0.9965046312107786,90.0,89.68541680897007,13.95,13.901239605390362,-0.003495368789221409,-0.31458319102992505,-0.0487603946096371,1.0,0.01
R_UNK_Corporate_367,Resort Hotel,2016,April,,Corporate,Corporate,A,Transient,27,8-30d,42.0,Growth,Other,64.65366038407767,0,0,0.155,0.0,1.0,1.10727256879971,84.0,93.01089577917564,13.02,14.416688845772224,0.10727256879971003,9.010895779175641,1.3966888457722249,1.0,0.01
C_PRT_Groups_368,City Hotel,2015,August,PRT,Groups,TA/TO,A,Transient-Party,307,90d+,62.8,Growth,South Europe,56.096575830378576,0,0,0.155,0.0,1.0,1.058217915548377,125.6,132.91217019287615,19.468,20.601386379895803,0.058217915548377075,7.312170192876152,1.1333863798958035,1.0,0.01
C_PRT_Groups_369,City Hotel,2016,November,PRT,Groups,TA/TO,A,Transient,300,90d+,65.0,Growth,South Europe,53.6077459235034,0,0,0.155,0.0,1.0,0.9786431880268561,130.0,127.2236144434913,20.15,19.719660238741152,-0.021356811973143874,-2.7763855565087,-0.4303397612588462,1.0,0.01
R_HRV_Online TA_370,Resort Hotel,2016,December,HRV,Online TA,TA/TO,E,Transient,9,8-30d,49.66,Core,Other,83.13451351678872,1,1,0.165,0.025,1.0,1.0038846338113476,148.98,149.55873274521457,24.581699999999998,20.938222584330042,0.0038846338113476264,0.5787327452145803,-3.643477415669956,0.0,0.01
R_IRL_Offline TA/TO_371,Resort Hotel,2016,May,IRL,Offline TA/TO,TA/TO,A,Transient,66,31-90d,41.4,Core,West/North Europe,90.74440893045596,1,1,0.165,0.025,1.0,0.9795475973937289,289.8,283.87289372470264,47.81700000000001,39.742205121458376,-0.020452402606271125,-5.927106275297376,-8.074794878541631,0.0,0.025
C_IRL_Direct_372,City Hotel,2017,May,IRL,Direct,Direct,A,Transient,170,90d+,108.0,Core,West/North Europe,77.83540723476857,1,1,0.165,0.025,1.0,0.9676664300695021,324.0,313.5239233425187,53.46,43.89334926795262,-0.03233356993049785,-10.476076657481315,-9.566650732047378,0.0,0.01
C_PRT_Online TA_373,City Hotel,2015,July,PRT,Online TA,TA/TO,A,Transient,172,90d+,68.0,Core,South Europe,58.964937722762805,0,0,0.165,0.0,1.0,1.096943736974413,136.0,149.18434822852018,22.44,24.61541745770583,0.09694373697441305,13.184348228520179,2.17541745770583,1.0,0.01
C_PRT_Groups_374,City Hotel,2017,April,PRT,Groups,TA/TO,A,Transient,66,31-90d,100.0,Growth,South Europe,59.61201978924281,0,0,0.155,0.0,1.0,0.9546363743312772,200.0,190.92727486625546,31.0,29.593727604269596,-0.04536362566872276,-9.072725133744541,-1.4062723957304044,1.0,0.01
C_PRT_Corporate_375,City Hotel,2016,April,PRT,Corporate,Corporate,A,Transient-Party,45,31-90d,65.0,Growth,South Europe,52.174330760413824,0,0,0.155,0.0,1.0,1.1032513004199023,65.0,71.71133452729364,10.075,11.115256851730514,0.10325130041990227,6.711334527293644,1.0402568517305149,1.0,0.01
C_DEU_Online TA_376,City Hotel,2017,April,DEU,Online TA,TA/TO,D,Transient,174,90d+,149.4,Core,West/North Europe,57.94653469072356,0,0,0.165,0.0,1.0,1.0059569428136244,149.4,150.28996725635548,24.651000000000003,24.797844597298656,0.005956942813624355,0.8899672563554759,0.14684459729865296,1.0,0.01
R_GBR_Groups_377,Resort Hotel,2016,April,GBR,Groups,Direct,A,Transient-Party,32,31-90d,44.36,Growth,West/North Europe,73.99821893854941,1,1,0.155,0.025,1.0,1.0600506782784878,310.52,329.166936619036,48.130599999999994,42.79170176047468,0.06005067827848776,18.646936619036012,-5.338898239525314,0.0,0.025
R_ESP_Offline TA/TO_378,Resort Hotel,2016,March,ESP,Offline TA/TO,TA/TO,C,Transient,24,8-30d,68.75,Core,South Europe,85.76748135910132,1,1,0.165,0.025,1.0,1.0408556056204372,343.75,357.7941144320253,56.71875,50.09117602048355,0.04085560562043722,14.04411443202531,-6.627573979516448,0.0,0.01
R_DEU_Groups_379,Resort Hotel,2017,April,DEU,Groups,TA/TO,A,Transient-Party,185,90d+,46.5,Growth,West/North Europe,75.44686911621848,1,1,0.155,0.025,1.0,1.1525991092071544,279.0,321.5751514687961,43.245,41.804769690943495,0.15259910920715436,42.57515146879609,-1.4402303090565027,0.0,0.01
C_CN_Online TA_380,City Hotel,2016,October,CN,Online TA,TA/TO,A,Transient,16,8-30d,135.0,Core,Other,67.50706052055953,0,0,0.165,0.0,1.0,0.9487358061433989,135.0,128.07933382935886,22.275000000000002,21.133090081844212,-0.05126419385660108,-6.920666170641141,-1.1419099181557897,1.0,0.01
C_PRT_Online TA_381,City Hotel,2015,December,PRT,Online TA,TA/TO,A,Transient,5,0-7d,72.75,Core,South Europe,84.35619303876068,1,1,0.165,0.025,1.0,1.065491552728864,145.5,155.0290209220497,24.0075,21.704062929086962,0.06549155272886398,9.52902092204971,-2.303437070913038,0.0,0.01
C_PRT_Groups_382,City Hotel,2017,March,PRT,Groups,TA/TO,A,Transient-Party,66,31-90d,80.0,Growth,South Europe,55.99730440401508,0,0,0.155,0.0,1.0,0.9976719569466834,240.0,239.441269667204,37.2,37.11339679841662,-0.0023280430533165752,-0.5587303327959887,-0.08660320158337953,1.0,0.01
C_ITA_Online TA_383,City Hotel,2016,January,ITA,Online TA,TA/TO,A,Transient,2,0-7d,75.0,Core,South Europe,93.12391529639517,1,1,0.165,0.025,1.0,1.0591977281117628,300.0,317.75931843352885,49.5,44.486304580694046,0.059197728111762826,17.759318433528847,-5.013695419305954,0.0,0.01
C_CN_Offline TA/TO_384,City Hotel,2017,July,CN,Offline TA/TO,TA/TO,A,Transient-Party,464,90d+,107.0,Core,Other,77.77705809042662,1,1,0.165,0.025,1.0,1.0227327527714944,428.0,437.7296181861996,70.62,61.28214654606795,0.022732752771494447,9.729618186199616,-9.337853453932055,0.0,0.01
C_SRB_Offline TA/TO_385,City Hotel,2016,June,SRB,Offline TA/TO,TA/TO,A,Transient-Party,192,90d+,95.0,Core,Other,79.76621965915263,1,1,0.165,0.025,1.0,1.0133412179684649,190.0,192.53483141400832,31.35,26.95487639796117,0.01334121796846488,2.5348314140083232,-4.395123602038833,0.0,0.01
R_GBR_Online TA_386,Resort Hotel,2017,April,GBR,Online TA,TA/TO,A,Transient,76,31-90d,43.2,Core,West/North Europe,72.19527336577848,1,1,0.165,0.025,1.0,1.0515147194219834,129.60000000000002,136.27630763708908,21.384000000000004,19.078683069192472,0.05151471942198338,6.676307637089053,-2.305316930807532,0.0,0.025
R_PRT_Offline TA/TO_387,Resort Hotel,2016,July,PRT,Offline TA/TO,TA/TO,D,Transient,140,90d+,115.2,Core,South Europe,94.16654413032944,1,1,0.165,0.025,1.0,0.9521653663663383,345.6,329.06835061620654,57.02400000000001,46.06956908626892,-0.047834633633661694,-16.53164938379348,-10.954430913731088,0.0,0.01
R_BRA_Online TA_388,Resort Hotel,2016,May,BRA,Online TA,TA/TO,A,Transient,101,90d+,62.82,Core,Americas,98.11005987615238,1,0,0.165,0.0,1.0,1.0836358851537433,314.1,340.3700315267908,51.8265,56.16105520192048,0.08363588515374332,26.270031526790774,4.33455520192048,0.0,0.01
R_PRT_Groups_389,Resort Hotel,2015,December,PRT,Groups,TA/TO,A,Transient,149,90d+,68.0,Growth,South Europe,48.284842152655585,0,0,0.155,0.0,1.0,1.006477189478393,204.0,205.32134665359217,31.62,31.824808731306785,0.006477189478393042,1.3213466535921725,0.2048087313067839,1.0,0.01
C_DEU_Online TA_390,City Hotel,2017,March,DEU,Online TA,TA/TO,A,Transient,111,90d+,96.9,Core,West/North Europe,79.28959291568334,1,1,0.165,0.025,1.0,1.0020311248021645,581.4000000000001,582.5808959599785,95.93100000000003,81.561325434397,0.0020311248021644968,1.180895959978443,-14.36967456560302,0.0,0.01
R_ESP_Online TA_391,Resort Hotel,2017,June,ESP,Online TA,TA/TO,A,Transient,7,0-7d,140.0,Core,South Europe,85.48869507055636,1,1,0.165,0.025,1.0,1.057115660697768,420.0,443.9885774930626,69.3,62.15840084902877,0.05711566069776808,23.98857749306262,-7.141599150971224,0.0,0.01
R_FRA_Offline TA/TO_392,Resort Hotel,2015,December,FRA,Offline TA/TO,TA/TO,A,Transient-Party,40,31-90d,74.61,Core,South Europe,81.39014104093943,1,1,0.165,0.025,1.0,0.9933296738674228,522.27,518.7862887707389,86.17455,72.63008042790345,-0.006670326132577231,-3.4837112292610755,-13.544469572096546,0.0,0.01
C_PRT_Offline TA/TO_393,City Hotel,2016,June,PRT,Offline TA/TO,TA/TO,E,Transient,37,31-90d,134.1,Core,South Europe,59.78079495699971,0,0,0.165,0.0,1.0,1.004730546129631,268.2,269.46873247196703,44.253,44.462340857874565,0.004730546129630975,1.2687324719670414,0.20934085787456524,1.0,0.01
C_PRT_Online TA_394,City Hotel,2016,November,PRT,Online TA,TA/TO,A,Transient,31,31-90d,88.0,Core,South Europe,84.17681440802785,1,0,0.165,0.0,1.0,1.0051012507618995,88.0,88.44891006704715,14.520000000000001,14.594070161062781,0.0051012507618994896,0.44891006704715153,0.07407016106277986,0.0,0.01
C_ISR_Online TA_395,City Hotel,2016,October,ISR,Online TA,TA/TO,D,Transient,124,90d+,135.0,Core,Other,62.85286302124813,0,0,0.165,0.0,1.0,1.0754891827282198,270.0,290.38207933661937,44.550000000000004,47.913043090542196,0.0754891827282198,20.38207933661937,3.3630430905421917,1.0,0.01
R_PRT_Online TA_396,Resort Hotel,2015,July,PRT,Online TA,TA/TO,E,Transient,30,8-30d,155.0,Core,South Europe,78.27324154232237,1,1,0.165,0.025,1.0,1.0517305789279023,1085.0,1141.127678136774,179.025,159.75787493914837,0.05173057892790234,56.127678136773966,-19.26712506085164,0.0,0.01
R_CZE_Online TA_397,Resort Hotel,2015,September,CZE,Online TA,TA/TO,D,Transient-Party,288,90d+,141.0,Core,Other,86.34861755170971,1,0,0.165,0.0,1.0,0.9328241862003568,705.0,657.6410512712515,116.325,108.5107734597565,-0.06717581379964321,-47.35894872874849,-7.814226540243496,0.0,0.01
C_PRT_Offline TA/TO_398,City Hotel,2016,October,PRT,Offline TA/TO,TA/TO,A,Transient-Party,53,31-90d,120.0,Core,South Europe,77.18710803963562,1,1,0.165,0.025,1.0,1.0698719262930785,120.0,128.38463115516942,19.8,17.97384836172372,0.06987192629307848,8.384631155169416,-1.8261516382762792,0.0,0.01
R_BRA_Online TA_399,Resort Hotel,2017,January,BRA,Online TA,TA/TO,D,Transient,86,31-90d,56.4,Core,Americas,57.11699458777899,0,0,0.165,0.0,1.0,1.0432608130169434,112.8,117.67981970831121,18.612000000000002,19.41717025187135,0.0432608130169434,4.879819708311217,0.805170251871349,1.0,0.01
R_PRT_Online TA_400,Resort Hotel,2016,February,PRT,Online TA,TA/TO,A,Transient,0,0-7d,39.0,Core,South Europe,72.84274070742985,1,1,0.165,0.025,1.0,0.9382647866456119,39.0,36.59232667917886,6.4350000000000005,5.122925735085041,-0.06173521335438814,-2.4076733208211394,-1.3120742649149593,0.0,0.01
C_PRT_Corporate_401,City Hotel,2015,October,PRT,Corporate,Corporate,A,Transient,5,0-7d,65.0,Growth,South Europe,77.16816265983901,1,1,0.155,0.025,1.0,1.008708724417054,130.0,131.13213417421701,20.15,17.047177442648213,0.008708724417054059,1.1321341742170148,-3.102822557351786,0.0,0.01
C_DEU_Online TA_402,City Hotel,2016,May,DEU,Online TA,TA/TO,D,Transient,59,31-90d,96.99,Core,West/North Europe,80.99083691964418,1,1,0.165,0.025,1.0,1.140589746449169,678.93,774.3805965567343,112.02345,108.41328351794282,0.140589746449169,95.45059655673435,-3.6101664820571813,0.0,0.025
C_ESP_Online TA_403,City Hotel,2016,October,ESP,Online TA,TA/TO,A,Transient,13,8-30d,140.0,Core,South Europe,66.60505549717064,0,0,0.165,0.0,1.0,0.9800981598034033,140.0,137.21374237247647,23.1,22.64026749145862,-0.019901840196596687,-2.7862576275235256,-0.45973250854138215,1.0,0.01
R_PRT_Direct_404,Resort Hotel,2017,January,PRT,Direct,Direct,A,Transient,0,0-7d,41.0,Long Tail,South Europe,84.5851794937628,0,0,0.15,0.0,1.0,0.9815075407500918,41.0,40.24180917075377,6.1499999999999995,6.036271375613065,-0.018492459249908166,-0.7581908292462316,-0.11372862438693421,0.0,0.01
R_NLD_Direct_405,Resort Hotel,2017,March,NLD,Direct,Direct,E,Transient,48,31-90d,84.0,Core,West/North Europe,85.85752263172672,1,0,0.165,0.0,1.0,0.9979028755833771,420.0,419.1192077450184,69.3,69.15466927792804,-0.0020971244166229086,-0.8807922549815999,-0.14533072207196085,0.0,0.025
R_CHE_Online TA_406,Resort Hotel,2017,July,CHE,Online TA,TA/TO,E,Transient,96,90d+,216.14,Core,Other,84.84283580051972,1,1,0.165,0.025,1.0,0.996550470490388,1512.98,1507.7609308425474,249.64170000000001,211.08653031795666,-0.0034495295096119705,-5.219069157452623,-38.555169682043356,0.0,0.01
C_DNK_Direct_407,City Hotel,2015,September,DNK,Direct,Direct,A,Transient,8,8-30d,113.71,Core,Other,70.09623808915883,1,1,0.165,0.025,1.0,0.9286480085250952,227.42,211.19313009877715,37.5243,29.567038213828802,-0.07135199147490479,-16.22686990122284,-7.957261786171195,0.0,0.01
C_BRA_Online TA_408,City Hotel,2017,May,BRA,Online TA,TA/TO,A,Transient,0,0-7d,150.0,Core,Americas,71.02137617879832,1,1,0.165,0.025,1.0,0.9676653201415447,600.0,580.5991920849268,99.0,81.28388689188976,-0.032334679858455284,-19.400807915073187,-17.716113108110235,0.0,0.01
C_BEL_Online TA_409,City Hotel,2016,July,BEL,Online TA,TA/TO,A,Transient-Party,170,90d+,85.0,Core,West/North Europe,82.76925656633436,1,0,0.165,0.0,1.0,0.9616627136323921,340.0,326.9653226350133,56.1,53.949278234777196,-0.038337286367607915,-13.034677364986692,-2.150721765222805,0.0,0.01
C_BRA_Online TA_410,City Hotel,2017,February,BRA,Online TA,TA/TO,A,Transient,8,8-30d,67.76,Core,Americas,86.94991991721663,1,1,0.165,0.025,1.0,1.0048216179289924,67.76,68.08671283086854,11.1804,9.532139796321596,0.004821617928992383,0.3267128308685301,-1.6482602036784044,0.0,0.01
C_DEU_Online TA_411,City Hotel,2016,October,DEU,Online TA,TA/TO,A,Transient,206,90d+,102.85,Core,West/North Europe,58.35594365095921,0,0,0.165,0.0,1.0,0.9538357872897598,719.9499999999999,686.7140750592625,118.79175,113.30782238477832,-0.04616421271024018,-33.23592494073739,-5.483927615221674,1.0,0.01
C_DNK_Online TA_412,City Hotel,2017,July,DNK,Online TA,TA/TO,A,Transient,24,8-30d,130.0,Core,Other,53.951587175465846,0,0,0.165,0.0,1.0,0.910485897716072,260.0,236.72633340617872,42.9,39.059845012019494,-0.08951410228392798,-23.273666593821275,-3.8401549879805046,1.0,0.01
R_PRT_Direct_413,Resort Hotel,2017,August,PRT,Direct,Direct,E,Transient,2,0-7d,241.0,Premium,South Europe,83.31780816444008,0,0,0.175,0.0,1.0,0.9667877281166378,241.0,232.99584247610971,42.175,40.7742724333192,-0.03321227188336218,-8.004157523890285,-1.4007275666808,0.0,0.01
R_PRT_Offline TA/TO_414,Resort Hotel,2017,June,PRT,Offline TA/TO,TA/TO,D,Contract,353,90d+,110.74,Core,South Europe,57.71040126168924,0,0,0.165,0.0,1.0,1.0669155878468937,775.18,827.051625387155,127.90469999999999,136.46351818888058,0.06691558784689366,51.87162538715506,8.558818188880593,1.0,0.01
R_PRT_Online TA_415,Resort Hotel,2015,August,PRT,Online TA,TA/TO,D,Transient,28,8-30d,239.3,Core,South Europe,65.45302274217661,0,0,0.165,0.0,1.0,0.9596844461738929,957.2,918.6099518776504,157.93800000000002,151.57064205981231,-0.040315553826107076,-38.590048122349685,-6.367357940187702,1.0,0.01
R_PRT_Online TA_416,Resort Hotel,2016,April,PRT,Online TA,TA/TO,D,Transient,41,31-90d,74.67,Core,South Europe,90.06113987306064,1,1,0.165,0.025,1.0,1.0240616023831175,224.01,229.40003954984215,36.96165,32.1160055369779,0.024061602383117497,5.390039549842157,-4.845644463022097,0.0,0.01
R_PRT_Online TA_417,Resort Hotel,2015,July,PRT,Online TA,TA/TO,G,Transient,44,31-90d,225.0,Core,South Europe,81.12609830649454,1,1,0.165,0.025,1.0,1.1216309004089031,450.0,504.7339051840064,74.25,70.6627467257609,0.12163090040890312,54.7339051840064,-3.587253274239103,0.0,0.01
R_PRT_Offline TA/TO_418,Resort Hotel,2015,July,PRT,Offline TA/TO,TA/TO,D,Transient,166,90d+,110.7,Core,South Europe,84.65053022305553,1,1,0.165,0.025,1.0,0.99375635660709,664.2,660.0529720584293,109.59300000000002,92.40741608818011,-0.006243643392909948,-4.147027941570741,-17.185583911819904,0.0,0.01
C_PRT_Offline TA/TO_419,City Hotel,2017,March,PRT,Offline TA/TO,TA/TO,A,Transient-Party,104,90d+,75.0,Core,South Europe,86.93339500334686,1,1,0.165,0.025,1.0,1.2184265877937674,525.0,639.6739585917279,86.625,89.55435420284192,0.21842658779376745,114.67395859172791,2.929354202841921,0.0,0.01
C_PRT_Groups_420,City Hotel,2015,September,PRT,Groups,TA/TO,A,Contract,339,90d+,62.0,Growth,South Europe,60.47251076808477,0,0,0.155,0.0,1.0,1.053517590454501,124.0,130.63618121635812,19.22,20.24860808853551,0.05351759045450111,6.636181216358125,1.0286080885355098,1.0,0.01
C_RUS_Online TA_421,City Hotel,2015,September,RUS,Online TA,TA/TO,A,Contract,23,8-30d,96.0,Core,Other,96.5681866355331,1,1,0.165,0.025,1.0,1.039635709625414,192.0,199.6100562480795,31.68,27.94540787473113,0.03963570962541407,7.610056248079502,-3.7345921252688683,0.0,0.01
R_PRT_Direct_422,Resort Hotel,2016,November,PRT,Direct,Direct,A,Transient,0,0-7d,55.0,Long Tail,South Europe,84.80296658060868,0,0,0.15,0.0,1.0,0.9851164893179141,55.0,54.18140691248527,8.25,8.12721103687279,-0.014883510682085932,-0.8185930875147278,-0.12278896312720988,0.0,0.01
C_URY_Corporate_423,City Hotel,2016,May,URY,Corporate,Corporate,A,Transient-Party,5,0-7d,110.0,Growth,Other,93.18121362944564,1,0,0.155,0.0,1.0,1.0805253264783972,220.0,237.71557182524737,34.1,36.845913632913344,0.08052532647839716,17.715571825247366,2.745913632913343,0.0,0.01
C_ITA_Online TA_424,City Hotel,2016,December,ITA,Online TA,TA/TO,D,Transient,79,31-90d,126.0,Core,South Europe,76.87941845649478,1,1,0.165,0.025,1.0,0.9934084666755072,126.0,125.16946680111391,20.790000000000003,17.52372535215595,-0.006591533324492804,-0.8305331988860871,-3.266274647844053,0.0,0.01
R_GBR_Offline TA/TO_425,Resort Hotel,2016,June,GBR,Offline TA/TO,TA/TO,D,Transient,171,90d+,70.0,Core,West/North Europe,80.53628322814502,1,1,0.165,0.025,1.0,1.0090384511190404,490.0,494.42884104832984,80.85000000000001,69.22003774676618,0.009038451119040447,4.4288410483298435,-11.629962253233828,0.0,0.01
C_GBR_Online TA_426,City Hotel,2017,May,GBR,Online TA,TA/TO,D,Transient,84,31-90d,153.0,Core,West/North Europe,45.04922908092047,0,0,0.165,0.0,1.0,1.096436518830887,612.0,671.019149524503,100.98,110.71815967154299,0.09643651883088711,59.01914952450295,9.738159671542988,1.0,0.025
C_AZE_Online TA_427,City Hotel,2017,August,AZE,Online TA,TA/TO,A,Transient,325,90d+,107.1,Core,Other,61.05914578006815,0,0,0.165,0.0,1.0,0.9774692895945939,428.4,418.747843662324,70.68599999999999,69.09339420428346,-0.022530710405406107,-9.65215633767599,-1.592605795716537,1.0,0.01
C_ESP_Online TA_428,City Hotel,2016,May,ESP,Online TA,TA/TO,A,Transient,136,90d+,105.3,Core,South Europe,89.53266768401183,1,1,0.165,0.025,1.0,1.0069987175177622,210.6,212.07392990924072,34.749,29.690350187293703,0.006998717517762154,1.4739299092407236,-5.0586498127062995,0.0,0.01
R_GBR_Groups_429,Resort Hotel,2016,March,GBR,Groups,Direct,A,Transient-Party,169,90d+,66.0,Growth,West/North Europe,67.11230423177497,1,0,0.155,0.0,1.0,0.9602554194169881,264.0,253.50743072608486,40.92,39.293651762543156,-0.03974458058301189,-10.492569273915137,-1.6263482374568454,0.0,0.01
R_DEU_Online TA_430,Resort Hotel,2017,May,DEU,Online TA,TA/TO,A,Transient,102,90d+,85.0,Core,West/North Europe,61.31800457313588,0,0,0.165,0.0,1.0,0.8840576567165478,425.0,375.7245041045328,70.125,61.99454317724791,-0.11594234328345221,-49.2754958954672,-8.130456822752087,1.0,0.01
C_PRT_Online TA_431,City Hotel,2016,June,PRT,Online TA,TA/TO,A,Transient,2,0-7d,141.0,Core,South Europe,89.22947243062292,1,0,0.165,0.0,1.0,1.060889917749732,141.0,149.5854784027122,23.265,24.681603936447512,0.06088991774973196,8.585478402712198,1.4166039364475118,0.0,0.01
C_FRA_Online TA_432,City Hotel,2016,May,FRA,Online TA,TA/TO,D,Transient,40,31-90d,140.4,Core,South Europe,88.83066317436908,1,1,0.165,0.025,1.0,1.0324206957734203,421.20000000000005,434.8555970597647,69.498,60.87978358836706,0.03242069577342033,13.65559705976466,-8.618216411632943,0.0,0.01
C_PRT_Offline TA/TO_433,City Hotel,2015,October,PRT,Offline TA/TO,TA/TO,A,Transient-Party,102,90d+,101.5,Core,South Europe,51.62897215975747,0,0,0.165,0.0,1.0,1.0641793826244175,203.0,216.02841467275675,33.495000000000005,35.644688421004865,0.06417938262441747,13.028414672756753,2.1496884210048606,1.0,0.01
C_DEU_Offline TA/TO_434,City Hotel,2017,March,DEU,Offline TA/TO,TA/TO,D,Transient,72,31-90d,76.5,Core,West/North Europe,90.41183981164573,1,0,0.165,0.0,1.0,0.9898664766796095,306.0,302.8991418639605,50.49,49.978358407553486,-0.010133523320390525,-3.1008581360395056,-0.5116415924465159,0.0,0.025
C_ITA_Online TA_435,City Hotel,2016,August,ITA,Online TA,TA/TO,D,Transient,166,90d+,127.8,Core,South Europe,85.06513148169779,1,0,0.165,0.0,1.0,0.9746749972191499,383.4,373.690393933822,63.260999999999996,61.658914999080636,-0.025325002780850148,-9.709606066177969,-1.6020850009193595,0.0,0.01
C_FRA_Online TA_436,City Hotel,2017,June,FRA,Online TA,TA/TO,A,Transient,169,90d+,131.7,Core,South Europe,89.13726333241561,1,1,0.165,0.025,1.0,0.9951945286533783,395.09999999999997,393.20135827094975,65.19149999999999,55.04819015793297,-0.004805471346621681,-1.8986417290502118,-10.14330984206702,0.0,0.01
C_ESP_Online TA_437,City Hotel,2017,April,ESP,Online TA,TA/TO,F,Transient,24,8-30d,224.0,Core,South Europe,59.118994764070806,0,0,0.165,0.0,1.0,1.0410384046950636,672.0,699.5778079550828,110.88000000000001,115.43033831258866,0.04103840469506359,27.57780795508279,4.55033831258865,1.0,0.01
C_PRT_Online TA_438,City Hotel,2015,August,PRT,Online TA,TA/TO,A,Contract,5,0-7d,92.25,Core,South Europe,87.66726156938823,1,0,0.165,0.0,1.0,0.9517477179262135,369.0,351.1949079147728,60.885000000000005,57.94715980593751,-0.04825228207378651,-17.805092085227216,-2.9378401940624954,0.0,0.01
C_GBR_Online TA_439,City Hotel,2017,May,GBR,Online TA,TA/TO,A,Transient-Party,207,90d+,99.0,Core,West/North Europe,92.76465060028545,1,0,0.165,0.0,1.0,1.0230701703119498,297.0,303.8518405826491,49.005,50.13555369613711,0.0230701703119498,6.8518405826491176,1.130553696137106,0.0,0.01
C_FRA_Offline TA/TO_440,City Hotel,2016,December,FRA,Offline TA/TO,TA/TO,A,Transient,86,31-90d,75.0,Core,South Europe,83.57184562128309,1,0,0.165,0.0,1.0,1.0022872499951332,225.0,225.51463124890498,37.125,37.209914156069324,0.0022872499951331893,0.5146312489049762,0.08491415606932406,0.0,0.01
C_DEU_Direct_441,City Hotel,2016,August,DEU,Direct,Direct,A,Transient,128,90d+,125.0,Core,West/North Europe,86.98873366227696,1,0,0.165,0.0,1.0,0.9374427678859066,500.0,468.7213839429533,82.5,77.3390283505873,-0.06255723211409336,-31.27861605704669,-5.160971649412701,0.0,0.01
R_PRT_Online TA_442,Resort Hotel,2017,August,PRT,Online TA,TA/TO,E,Transient,212,90d+,179.89,Core,South Europe,68.74838086679753,0,0,0.165,0.0,1.0,0.9731040161619675,1259.23,1225.3617702716344,207.77295,202.1846920948197,-0.02689598383803249,-33.86822972836558,-5.588257905180313,1.0,0.01
C_AGO_Online TA_443,City Hotel,2016,December,AGO,Online TA,TA/TO,A,Transient,10,8-30d,76.59,Core,Other,59.067388846331696,0,0,0.165,0.0,1.0,1.0006038804188888,765.9000000000001,766.362512012827,126.37350000000002,126.44981448211645,0.0006038804188888136,0.4625120128268918,0.07631448211643033,1.0,0.01
C_FRA_Online TA_444,City Hotel,2017,August,FRA,Online TA,TA/TO,D,Transient,32,31-90d,234.0,Core,South Europe,77.12222684207507,1,0,0.165,0.0,1.0,0.9813705242331886,936.0,918.5628106822645,154.44,151.56286376257364,-0.0186294757668114,-17.437189317735488,-2.877136237426356,0.0,0.01
C_ROU_Offline TA/TO_445,City Hotel,2015,October,ROU,Offline TA/TO,TA/TO,A,Transient-Party,14,8-30d,100.0,Core,Other,89.73230186909196,1,0,0.165,0.0,1.0,1.1137162123997646,200.0,222.74324247995293,33.0,36.75263500919223,0.1137162123997646,22.743242479952926,3.7526350091922325,0.0,0.01
C_PRT_Groups_446,City Hotel,2017,May,PRT,Groups,TA/TO,A,Transient,164,90d+,160.0,Growth,South Europe,70.04414327426562,0,0,0.155,0.0,1.0,1.0141007037772551,480.0,486.76833781308244,74.4,75.44909236102778,0.014100703777255141,6.768337813082439,1.0490923610277747,1.0,0.01
C_PRT_Groups_447,City Hotel,2015,August,PRT,Groups,TA/TO,A,Transient-Party,36,31-90d,62.0,Growth,South Europe,69.02148458972293,0,0,0.155,0.0,1.0,0.9882343039839956,124.0,122.54105369401546,19.22,18.993863322572395,-0.011765696016004412,-1.45894630598454,-0.22613667742760413,1.0,0.01
C_FRA_Online TA_448,City Hotel,2017,August,FRA,Online TA,TA/TO,A,Transient,219,90d+,130.5,Core,South Europe,90.00491436430211,1,0,0.165,0.0,1.0,0.9782133313112099,913.5,893.5978781527903,150.72750000000002,147.4436498952104,-0.02178666868879009,-19.90212184720974,-3.2838501047896216,0.0,0.01
R_PRT_Online TA_449,Resort Hotel,2015,October,PRT,Online TA,TA/TO,E,Transient,3,0-7d,87.0,Core,South Europe,68.59089691135773,1,1,0.165,0.025,1.0,1.0212452327726003,174.0,177.69667050243245,28.71,24.877533870340546,0.021245232772600264,3.696670502432454,-3.832466129659455,0.0,0.01
C_PRT_Groups_450,City Hotel,2016,August,PRT,Groups,TA/TO,A,Transient,391,90d+,62.0,Growth,South Europe,55.54917091102582,0,0,0.155,0.0,1.0,0.963531552849687,124.0,119.47791255336118,19.22,18.51907644577098,-0.036468447150313055,-4.522087446638821,-0.7009235542290178,1.0,0.01
C_FRA_Offline TA/TO_451,City Hotel,2017,February,FRA,Offline TA/TO,TA/TO,A,Contract,9,8-30d,68.0,Core,South Europe,80.90779658638839,1,0,0.165,0.0,1.0,0.9506141220563945,272.0,258.5670411993393,44.88,42.66356179789099,-0.049385877943605494,-13.432958800660685,-2.2164382021090105,0.0,0.01
