partner_id,partner_segment,region,channel,price_band,quality_score,eligible_for_test,treatment_group,baseline_commission_rate,test_incentive_rate,bookings_before,bookings_after,adr,gross_revenue_before,gross_revenue_after,platform_margin_before,platform_margin_after,cancellation_rate_before,cancellation_rate_after,cannibalization_pressure,booking_delta,revenue_delta,margin_delta
100420,Core,West Europe,Direct,Upscale,74.8,1,0,0.165,0.0,203,196,258.84,52543.63,50731.78,8669.7,8370.74,0.0602,0.0624,0.01,-7,-1811.8499999999985,-298.96000000000095
100421,Growth,West Europe,Affiliate,Midscale,89.8,1,1,0.155,0.025,216,235,132.07,28527.36,31036.71,4421.74,4034.77,0.0474,0.0632,0.025,19,2509.3499999999985,-386.9699999999998
100422,Growth,North Europe,Direct,Budget,80.0,1,1,0.155,0.025,247,283,83.14,20535.93,23529.02,3183.07,3058.77,0.0612,0.0684,0.01,36,2993.09,-124.30000000000018
100423,Growth,South Europe,Direct,Budget,98.0,1,1,0.155,0.025,239,257,81.55,19489.62,20957.46,3020.89,2724.47,0.0655,0.0768,0.01,18,1467.8400000000001,-296.4200000000001
100424,Core,West Europe,Mobile,Budget,79.7,1,0,0.165,0.0,350,342,97.46,34110.5,33330.83,5628.23,5499.59,0.0869,0.0973,0.01,-8,-779.6699999999983,-128.63999999999942
100425,Premium,Central Europe,Direct,Midscale,75.1,0,0,0.175,0.0,309,261,101.94,31498.01,26605.11,5512.15,4655.89,0.1029,0.1026,0.01,-48,-4892.899999999998,-856.2599999999993
100426,Growth,West Europe,Mobile,Midscale,78.0,1,0,0.155,0.0,258,271,76.96,19855.13,20855.59,3077.55,3232.62,0.1099,0.0745,0.025,13,1000.4599999999991,155.0699999999997
100427,Long Tail,West Europe,Direct,Upscale,80.6,0,0,0.15,0.0,76,71,213.54,16229.31,15161.59,2434.4,2274.24,0.0821,0.1022,0.01,-5,-1067.7199999999993,-160.1600000000003
100428,Growth,West Europe,Direct,Midscale,82.4,1,0,0.155,0.0,269,287,144.49,38866.74,41467.49,6024.34,6427.46,0.0894,0.0858,0.025,18,2600.75,403.1199999999999
100429,Premium,North Europe,Mobile,Midscale,98.0,0,0,0.175,0.0,327,366,145.46,47565.76,53238.74,8324.01,9316.78,0.0438,0.0339,0.01,39,5672.979999999996,992.7700000000004
100430,Long Tail,South Europe,Direct,Midscale,69.5,0,0,0.15,0.0,86,85,123.45,10616.83,10493.38,1592.52,1574.01,0.0691,0.0556,0.01,-1,-123.45000000000073,-18.50999999999999
100431,Premium,West Europe,Mobile,Upscale,86.6,0,0,0.175,0.0,140,127,253.37,35472.03,32178.2,6207.61,5631.19,0.0463,0.0423,0.01,-13,-3293.829999999998,-576.4200000000001
100432,Premium,West Europe,Direct,Upscale,80.1,0,0,0.175,0.0,316,316,232.04,73324.59,73324.59,12831.8,12831.8,0.1073,0.1005,0.01,0,0.0,0.0
100433,Premium,Central Europe,Corporate,Budget,62.3,0,0,0.175,0.0,289,298,78.49,22683.59,23390.0,3969.63,4093.25,0.1023,0.0935,0.01,9,706.4099999999999,123.61999999999989
100434,Growth,Central Europe,Mobile,Upscale,85.7,1,1,0.155,0.025,181,193,305.83,55355.24,59025.2,8580.06,7673.28,0.038,0.0508,0.01,12,3669.959999999999,-906.7799999999997
100435,Growth,Central Europe,Mobile,Midscale,90.7,1,1,0.155,0.025,184,192,172.81,31797.46,33179.96,4928.61,4313.39,0.0777,0.0765,0.01,8,1382.5,-615.2199999999993
100436,Growth,North Europe,Direct,Midscale,69.4,1,1,0.155,0.025,213,244,128.03,27269.4,31238.19,4226.76,4060.96,0.0716,0.0672,0.01,31,3968.7899999999972,-165.80000000000018
100437,Core,South Europe,Direct,Upscale,77.9,1,0,0.165,0.0,168,176,239.44,40225.24,42140.73,6637.17,6953.22,0.1349,0.1448,0.01,8,1915.4900000000052,316.0500000000002
100438,Premium,Central Europe,Direct,Midscale,60.7,0,0,0.175,0.0,115,111,102.04,11734.69,11326.53,2053.57,1982.14,0.098,0.1115,0.01,-4,-408.15999999999985,-71.43000000000006
100439,Core,West Europe,Affiliate,Budget,65.4,0,0,0.165,0.0,123,105,63.3,7785.3,6645.99,1284.57,1096.59,0.1244,0.1198,0.01,-18,-1139.3100000000004,-187.98000000000002
100440,Long Tail,North Europe,Direct,Midscale,88.5,0,0,0.15,0.0,160,167,144.27,23083.37,24093.26,3462.5,3613.99,0.1089,0.1102,0.01,7,1009.8899999999994,151.48999999999978
100441,Growth,Central Europe,Direct,Budget,73.3,1,1,0.155,0.025,146,150,79.46,11601.58,11919.43,1798.24,1549.53,0.0746,0.0823,0.01,4,317.85000000000036,-248.71000000000004
100442,Premium,West Europe,Direct,Midscale,66.9,0,0,0.175,0.0,305,311,203.57,62088.09,63309.49,10865.41,11079.16,0.1076,0.0996,0.025,6,1221.4000000000015,213.75
100443,Growth,West Europe,Direct,Budget,80.3,1,1,0.155,0.025,261,289,84.78,22128.31,24502.23,3429.89,3185.29,0.1046,0.0941,0.01,28,2373.9199999999983,-244.5999999999999
100444,Core,Central Europe,Direct,Midscale,72.8,1,1,0.165,0.025,214,185,106.35,22758.67,19674.55,3755.18,2754.44,0.102,0.0961,0.01,-29,-3084.119999999999,-1000.7399999999998
100445,Premium,South Europe,Direct,Upscale,73.3,0,0,0.175,0.0,242,244,226.09,54714.74,55166.93,9575.08,9654.21,0.1076,0.1207,0.01,2,452.1900000000023,79.1299999999992
100446,Long Tail,West Europe,Direct,Budget,85.4,0,0,0.15,0.0,107,112,89.74,9601.99,10050.68,1440.3,1507.6,0.0519,0.0527,0.01,5,448.6900000000005,67.29999999999995
100447,Core,West Europe,Affiliate,Midscale,66.4,0,0,0.165,0.0,225,238,126.29,28415.45,30057.23,4688.55,4959.44,0.1201,0.1058,0.025,13,1641.7799999999988,270.8899999999994
100448,Growth,West Europe,Direct,Midscale,68.9,1,1,0.155,0.025,152,166,126.14,19173.74,20939.74,2971.93,2722.17,0.0912,0.09,0.025,14,1766.0,-249.75999999999976
100449,Core,North Europe,Direct,Midscale,79.5,1,1,0.165,0.025,279,239,122.09,34061.84,29178.43,5620.2,4084.98,0.1004,0.1068,0.01,-40,-4883.409999999996,-1535.2199999999998
100450,Growth,South Europe,Affiliate,Budget,87.7,1,0,0.155,0.0,383,427,73.7,28225.49,31468.11,4374.95,4877.56,0.1056,0.1065,0.01,44,3242.619999999999,502.6100000000006
100451,Long Tail,Central Europe,Mobile,Budget,90.4,0,0,0.15,0.0,153,159,82.28,12588.09,13081.74,1888.21,1962.26,0.0963,0.0994,0.01,6,493.64999999999964,74.04999999999995
100452,Premium,West Europe,Direct,Midscale,71.3,0,0,0.175,0.0,361,322,141.57,51108.45,45587.04,8943.98,7977.73,0.1094,0.1062,0.025,-39,-5521.409999999996,-966.25
100453,Growth,West Europe,Affiliate,Midscale,87.4,1,1,0.155,0.025,159,160,130.04,20676.3,20806.34,3204.83,2704.82,0.099,0.1005,0.025,1,130.04000000000087,-500.00999999999976
100454,Growth,Central Europe,Corporate,Midscale,70.2,1,1,0.155,0.025,244,272,151.67,37007.0,41253.7,5736.08,5362.98,0.1193,0.1365,0.01,28,4246.699999999997,-373.10000000000036
100455,Growth,North Europe,Affiliate,Budget,96.3,1,1,0.155,0.025,242,280,58.75,14216.56,16448.91,2203.57,2138.36,0.1104,0.1426,0.01,38,2232.3500000000004,-65.21000000000004
100456,Long Tail,West Europe,Corporate,Midscale,66.7,0,0,0.15,0.0,161,154,141.07,22711.5,21724.04,3406.72,3258.61,0.1051,0.0907,0.025,-7,-987.4599999999991,-148.10999999999967
100457,Core,West Europe,Mobile,Midscale,91.3,1,0,0.165,0.0,97,104,150.07,14556.79,15607.28,2401.87,2575.2,0.0827,0.0796,0.025,7,1050.4899999999998,173.32999999999993
100458,Premium,South Europe,Direct,Budget,71.4,0,0,0.175,0.0,292,245,70.28,20522.21,17218.97,3591.39,3013.32,0.1239,0.1288,0.01,-47,-3303.239999999998,-578.0699999999997
100459,Core,North Europe,Direct,Midscale,98.0,1,1,0.165,0.025,176,166,149.74,26355.1,24857.65,4348.59,3480.07,0.0589,0.0646,0.01,-10,-1497.449999999997,-868.52
100460,Core,South Europe,Mobile,Budget,83.9,1,0,0.165,0.0,207,169,87.92,18199.96,14858.9,3002.99,2451.72,0.0534,0.0501,0.01,-38,-3341.0599999999995,-551.27
100461,Growth,West Europe,Corporate,Midscale,67.8,1,0,0.155,0.0,388,357,138.58,53768.97,49472.99,8334.19,7668.31,0.117,0.1236,0.025,-31,-4295.980000000003,-665.8800000000001
100462,Long Tail,South Europe,Affiliate,Upscale,72.8,0,0,0.15,0.0,155,176,262.71,40720.03,46236.94,6108.01,6935.54,0.094,0.1045,0.01,21,5516.9100000000035,827.5299999999997
100463,Core,North Europe,Direct,Midscale,85.8,1,0,0.165,0.0,239,283,168.67,40311.83,47733.26,6651.45,7875.99,0.0545,0.0521,0.01,44,7421.43,1224.54
100464,Core,West Europe,Affiliate,Midscale,88.5,1,0,0.165,0.0,236,241,124.49,29378.74,30001.17,4847.49,4950.19,0.0942,0.1079,0.025,5,622.4299999999967,102.69999999999982
100465,Premium,West Europe,Direct,Budget,77.3,0,0,0.175,0.0,348,328,56.65,19715.51,18582.43,3450.21,3251.93,0.1299,0.1443,0.01,-20,-1133.079999999998,-198.2800000000002
100466,Core,North Europe,Mobile,Budget,78.4,1,0,0.165,0.0,260,255,109.54,28479.4,27931.72,4699.1,4608.73,0.0521,0.0687,0.01,-5,-547.6800000000003,-90.3700000000008
100467,Long Tail,North Europe,Affiliate,Budget,85.6,0,0,0.15,0.0,158,165,116.22,18362.35,19175.87,2754.35,2876.38,0.1105,0.116,0.01,7,813.5200000000004,122.0300000000002
100468,Growth,North Europe,Mobile,Midscale,79.3,1,0,0.155,0.0,234,201,117.23,27431.33,23562.81,4251.86,3652.24,0.03,0.0583,0.01,-33,-3868.5200000000004,-599.6199999999999
100469,Core,West Europe,Mobile,Upscale,65.1,0,0,0.165,0.0,187,177,218.9,40935.04,38746.0,6754.28,6393.09,0.0977,0.0903,0.01,-10,-2189.040000000001,-361.1899999999996
100470,Core,North Europe,Affiliate,Budget,69.9,1,1,0.165,0.025,181,211,71.93,13020.19,15178.23,2148.33,2124.95,0.1484,0.1577,0.01,30,2158.039999999999,-23.38000000000011
100471,Core,Central Europe,Affiliate,Budget,80.4,1,0,0.165,0.0,126,114,78.29,9864.94,8925.42,1627.72,1472.7,0.0825,0.0917,0.01,-12,-939.5200000000004,-155.01999999999998
100472,Growth,West Europe,Mobile,Budget,90.2,1,1,0.155,0.025,281,289,76.14,21396.07,22005.21,3316.39,2860.68,0.0821,0.0957,0.01,8,609.1399999999994,-455.71000000000004
100473,Growth,Central Europe,Mobile,Midscale,94.2,1,1,0.155,0.025,196,215,140.86,27607.95,30284.23,4279.23,3936.95,0.0944,0.1212,0.01,19,2676.279999999999,-342.27999999999975
100474,Core,Central Europe,Mobile,Midscale,85.8,1,1,0.165,0.025,292,310,162.85,47552.42,50483.74,7846.15,7067.72,0.0418,0.0564,0.01,18,2931.3199999999997,-778.4299999999994
100475,Core,North Europe,Direct,Midscale,80.9,1,0,0.165,0.0,187,176,147.2,27525.77,25906.6,4541.75,4274.59,0.0919,0.1091,0.01,-11,-1619.170000000002,-267.15999999999985
100476,Core,South Europe,Affiliate,Upscale,85.5,1,0,0.165,0.0,280,282,247.83,69391.76,69887.41,11449.64,11531.42,0.0866,0.0736,0.01,2,495.65000000000873,81.78000000000065
100477,Core,Central Europe,Direct,Budget,71.3,1,1,0.165,0.025,184,201,89.21,16414.08,17930.6,2708.32,2510.28,0.1473,0.1413,0.01,17,1516.5199999999968,-198.03999999999996
100478,Core,South Europe,Mobile,Midscale,76.5,1,1,0.165,0.025,186,225,122.72,22826.04,27612.15,3766.3,3865.7,0.0641,0.0572,0.01,39,4786.110000000001,99.39999999999964
100479,Core,West Europe,Affiliate,Midscale,69.8,1,1,0.165,0.025,195,197,144.97,28268.71,28558.65,4664.34,3998.21,0.093,0.108,0.025,2,289.9400000000023,-666.1300000000001
100480,Core,West Europe,Direct,Budget,65.5,0,0,0.165,0.0,160,159,109.9,17583.74,17473.85,2901.32,2883.18,0.084,0.0742,0.01,-1,-109.89000000000306,-18.140000000000327
100481,Growth,North Europe,Direct,Upscale,81.3,1,0,0.155,0.0,424,482,158.14,67051.99,76224.2,10393.06,11814.75,0.0638,0.0612,0.01,58,9172.209999999992,1421.6900000000005
100482,Core,West Europe,Direct,Budget,79.9,1,1,0.165,0.025,362,357,80.08,28987.9,28587.51,4783.0,4002.25,0.1195,0.1207,0.01,-5,-400.39000000000306,-780.75
100483,Core,Central Europe,Mobile,Midscale,84.9,1,1,0.165,0.025,371,340,134.51,49901.97,45732.27,8233.83,6402.52,0.0864,0.0824,0.01,-31,-4169.700000000004,-1831.3099999999995
100484,Growth,Central Europe,Direct,Midscale,83.5,1,1,0.155,0.025,251,280,164.58,41308.8,46081.53,6402.86,5990.6,0.0734,0.1027,0.01,29,4772.729999999996,-412.2599999999993
100485,Core,North Europe,Direct,Upscale,80.4,1,1,0.165,0.025,159,180,231.31,36777.95,41635.42,6068.36,5828.96,0.0777,0.0662,0.01,21,4857.470000000001,-239.39999999999964
100486,Core,South Europe,Mobile,Midscale,83.6,1,1,0.165,0.025,279,298,158.88,44328.02,47346.77,7314.12,6628.55,0.0731,0.0884,0.01,19,3018.75,-685.5699999999997
100487,Growth,West Europe,Mobile,Budget,77.6,1,1,0.155,0.025,193,210,60.74,11723.38,12756.01,1817.12,1658.28,0.082,0.0948,0.01,17,1032.630000000001,-158.83999999999992
100488,Core,Central Europe,Direct,Upscale,82.1,1,1,0.165,0.025,285,258,238.55,67985.92,61545.15,11217.68,8616.32,0.0571,0.0384,0.01,-27,-6440.769999999997,-2601.3600000000006
100489,Core,North Europe,Direct,Midscale,70.7,1,1,0.165,0.025,146,150,95.69,13971.38,14354.16,2305.28,2009.58,0.0949,0.0875,0.01,4,382.78000000000065,-295.7000000000003
100490,Premium,Central Europe,Corporate,Midscale,81.7,0,0,0.175,0.0,282,313,159.57,44997.59,49944.13,7874.58,8740.22,0.0802,0.0641,0.01,31,4946.540000000001,865.6399999999994
100491,Core,Central Europe,Mobile,Midscale,84.7,1,1,0.165,0.025,304,281,124.93,37977.56,35104.25,6266.3,4914.6,0.067,0.0804,0.01,-23,-2873.3099999999977,-1351.6999999999998
100492,Core,North Europe,Affiliate,Budget,71.3,1,0,0.165,0.0,171,167,93.47,15983.5,15609.62,2637.28,2575.59,0.1047,0.1067,0.01,-4,-373.8799999999992,-61.690000000000055
100493,Core,North Europe,Direct,Midscale,78.5,1,1,0.165,0.025,180,180,113.6,20448.77,20448.77,3374.05,2862.83,0.0988,0.1025,0.01,0,0.0,-511.22000000000025
100494,Premium,Central Europe,Direct,Upscale,71.8,0,0,0.175,0.0,131,123,200.56,26272.83,24668.38,4597.75,4316.97,0.0863,0.0778,0.01,-8,-1604.4500000000007,-280.77999999999975
100495,Core,North Europe,Direct,Budget,72.7,1,1,0.165,0.025,149,158,107.49,16015.84,16983.24,2642.61,2377.65,0.0956,0.1355,0.01,9,967.4000000000015,-264.96000000000004
100496,Core,West Europe,Mobile,Midscale,66.8,0,0,0.165,0.0,201,209,113.95,22903.22,23814.79,3779.03,3929.44,0.1598,0.1587,0.025,8,911.5699999999997,150.40999999999985
100497,Core,Central Europe,Direct,Upscale,90.7,1,0,0.165,0.0,251,261,320.38,80414.38,83618.14,13268.37,13796.99,0.1323,0.1429,0.01,10,3203.7599999999948,528.619999999999
100498,Core,West Europe,Direct,Midscale,88.7,1,0,0.165,0.0,260,237,137.61,35777.36,32612.44,5903.27,5381.05,0.0551,0.0542,0.025,-23,-3164.920000000002,-522.2200000000003
100499,Core,West Europe,Mobile,Upscale,83.4,1,1,0.165,0.025,100,89,260.22,26021.69,23159.3,4293.58,3242.3,0.0645,0.0597,0.01,-11,-2862.3899999999994,-1051.2799999999997
100500,Premium,West Europe,Corporate,Midscale,97.7,0,0,0.175,0.0,244,250,134.01,32699.36,33503.44,5722.39,5863.1,0.0449,0.0366,0.025,6,804.0800000000017,140.71000000000004
100501,Long Tail,North Europe,Mobile,Upscale,76.1,0,0,0.15,0.0,79,75,219.25,17320.7,16443.7,2598.1,2466.55,0.1219,0.1242,0.01,-4,-877.0,-131.54999999999973
100502,Long Tail,Central Europe,Affiliate,Budget,98.0,0,0,0.15,0.0,166,193,77.95,12939.59,15044.22,1940.94,2256.63,0.0611,0.0569,0.01,27,2104.629999999999,315.69000000000005
100503,Core,West Europe,Affiliate,Midscale,75.7,1,1,0.165,0.025,103,123,111.18,11451.51,13675.1,1889.5,1914.51,0.1019,0.0887,0.025,20,2223.59,25.00999999999999
100504,Core,North Europe,Direct,Midscale,80.6,1,0,0.165,0.0,132,156,126.3,16671.63,19702.84,2750.82,3250.97,0.1404,0.131,0.01,24,3031.209999999999,500.14999999999964
100505,Premium,West Europe,Direct,Midscale,74.0,0,0,0.175,0.0,306,280,155.36,47539.12,43499.85,8319.35,7612.47,0.0975,0.1206,0.025,-26,-4039.270000000004,-706.8800000000001
100506,Core,Central Europe,Affiliate,Upscale,81.7,1,0,0.165,0.0,166,175,231.55,38436.74,40520.66,6342.06,6685.91,0.1069,0.0866,0.01,9,2083.9200000000055,343.84999999999945
100507,Premium,North Europe,Direct,Midscale,86.4,0,0,0.175,0.0,402,434,102.39,41161.68,44438.24,7203.29,7776.69,0.0971,0.1176,0.01,32,3276.5599999999977,573.3999999999996
100508,Core,Central Europe,Affiliate,Midscale,76.9,1,0,0.165,0.0,242,259,153.73,37203.32,39816.78,6138.55,6569.77,0.0799,0.081,0.01,17,2613.459999999999,431.22000000000025
100509,Growth,South Europe,Mobile,Midscale,95.8,1,1,0.155,0.025,222,236,134.84,29935.32,31823.14,4639.98,4137.01,0.1001,0.1003,0.01,14,1887.8199999999997,-502.96999999999935
100510,Growth,Central Europe,Corporate,Midscale,80.4,1,1,0.155,0.025,305,369,123.07,37536.94,45413.54,5818.23,5903.76,0.0694,0.0731,0.01,64,7876.5999999999985,85.53000000000065
100511,Long Tail,Central Europe,Direct,Midscale,80.7,0,0,0.15,0.0,128,128,151.43,19382.64,19382.64,2907.4,2907.4,0.1238,0.1341,0.01,0,0.0,0.0
100512,Growth,Central Europe,Direct,Budget,68.9,1,1,0.155,0.025,260,288,75.14,19535.69,21639.53,3028.03,2813.14,0.0887,0.1164,0.01,28,2103.84,-214.89000000000033
100513,Core,Central Europe,Direct,Midscale,82.2,1,0,0.165,0.0,157,135,109.36,17168.81,14762.99,2832.85,2435.89,0.0767,0.0839,0.01,-22,-2405.8200000000015,-396.96000000000004
100514,Core,North Europe,Direct,Upscale,76.7,1,1,0.165,0.025,276,302,228.36,63026.74,68964.05,10399.41,9654.97,0.0676,0.069,0.01,26,5937.310000000005,-744.4400000000005
100515,Growth,South Europe,Direct,Midscale,71.9,1,1,0.155,0.025,114,122,134.62,15346.64,16423.6,2378.73,2135.07,0.077,0.0731,0.01,8,1076.9599999999991,-243.65999999999985
100516,Core,West Europe,Direct,Midscale,70.2,1,1,0.165,0.025,123,131,133.21,16384.77,17450.45,2703.49,2443.06,0.0913,0.0951,0.025,8,1065.6800000000003,-260.42999999999984
100517,Premium,West Europe,Mobile,Midscale,98.0,0,0,0.175,0.0,192,196,126.09,24208.84,24713.19,4236.55,4324.81,0.03,0.0346,0.025,4,504.34999999999854,88.26000000000022
100518,Growth,Central Europe,Affiliate,Midscale,75.4,1,0,0.155,0.0,171,174,160.96,27524.03,28006.91,4266.22,4341.07,0.0904,0.0852,0.01,3,482.880000000001,74.84999999999945
100519,Premium,Central Europe,Corporate,Budget,63.4,0,0,0.175,0.0,242,241,71.05,17194.32,17123.27,3009.01,2996.57,0.0968,0.0861,0.01,-1,-71.04999999999927,-12.440000000000055
100520,Long Tail,South Europe,Direct,Midscale,71.0,0,0,0.15,0.0,127,136,101.01,12828.33,13737.42,1924.25,2060.61,0.1208,0.1182,0.01,9,909.0900000000001,136.36000000000013
100521,Core,West Europe,Direct,Midscale,77.5,1,0,0.165,0.0,253,248,120.07,30377.48,29777.13,5012.28,4913.23,0.1045,0.081,0.025,-5,-600.3499999999985,-99.05000000000018
100522,Growth,West Europe,Direct,Budget,83.5,1,1,0.155,0.025,334,322,75.87,25341.91,24431.42,3928.0,3176.08,0.0696,0.0783,0.01,-12,-910.4900000000016,-751.9200000000001
100523,Core,West Europe,Direct,Budget,83.5,1,0,0.165,0.0,108,114,85.49,9233.4,9746.37,1523.51,1608.15,0.0757,0.0726,0.01,6,512.9700000000012,84.6400000000001
100524,Growth,West Europe,Direct,Midscale,84.8,1,1,0.155,0.025,351,354,129.39,45415.77,45803.94,7039.44,5954.51,0.0799,0.0968,0.025,3,388.17000000000553,-1084.9299999999994
100525,Core,West Europe,Corporate,Midscale,71.6,1,1,0.165,0.025,175,158,165.21,28912.03,26103.43,4770.49,3654.48,0.1376,0.1448,0.025,-17,-2808.5999999999985,-1116.0099999999998
100526,Long Tail,North Europe,Direct,Midscale,81.4,0,0,0.15,0.0,244,222,151.45,36954.95,33622.95,5543.24,5043.44,0.069,0.0664,0.01,-22,-3332.0,-499.8000000000002
100527,Long Tail,North Europe,Direct,Budget,69.2,0,0,0.15,0.0,96,98,97.71,9379.85,9575.26,1406.98,1436.29,0.0851,0.0774,0.01,2,195.40999999999985,29.309999999999945
100528,Premium,South Europe,Affiliate,Midscale,71.8,0,0,0.175,0.0,108,107,131.35,14185.8,14054.45,2482.51,2459.53,0.072,0.0681,0.01,-1,-131.34999999999854,-22.980000000000018
100529,Core,West Europe,Affiliate,Midscale,68.8,1,0,0.165,0.0,230,186,142.24,32716.35,26457.57,5398.2,4365.5,0.0665,0.0707,0.025,-44,-6258.779999999999,-1032.6999999999998
100530,Premium,Central Europe,Affiliate,Midscale,66.1,0,0,0.175,0.0,268,259,116.7,31275.19,30224.91,5473.16,5289.36,0.1142,0.1151,0.01,-9,-1050.2799999999988,-183.80000000000018
100531,Premium,South Europe,Direct,Midscale,88.6,0,0,0.175,0.0,172,190,135.1,23237.05,25668.83,4066.48,4492.05,0.0866,0.0782,0.01,18,2431.7800000000025,425.57000000000016
100532,Core,North Europe,Mobile,Budget,84.9,1,0,0.165,0.0,142,136,97.54,13850.99,13265.73,2285.41,2188.85,0.1178,0.1193,0.01,-6,-585.2600000000002,-96.55999999999995
100533,Core,North Europe,Direct,Upscale,87.8,1,1,0.165,0.025,278,284,338.92,94219.31,96252.83,15546.19,13475.4,0.1085,0.1134,0.01,6,2033.520000000004,-2070.790000000001
100534,Growth,North Europe,Direct,Budget,78.4,1,1,0.155,0.025,248,295,107.64,26694.27,31753.27,4137.61,4127.93,0.1528,0.1599,0.01,47,5059.0,-9.679999999999382
100535,Growth,Central Europe,Mobile,Midscale,85.8,1,0,0.155,0.0,205,220,128.33,26308.22,28233.21,4077.77,4376.15,0.0829,0.0794,0.01,15,1924.989999999998,298.37999999999965
100536,Core,North Europe,Mobile,Budget,60.4,0,0,0.165,0.0,204,223,94.85,19350.23,21152.45,3192.79,3490.15,0.1064,0.1133,0.01,19,1802.2200000000012,297.3600000000001
100537,Growth,West Europe,Direct,Midscale,86.6,1,0,0.155,0.0,253,190,94.42,23888.53,17940.0,3702.72,2780.7,0.0512,0.0581,0.025,-63,-5948.529999999999,-922.02
100538,Growth,Central Europe,Affiliate,Budget,79.8,1,1,0.155,0.025,157,196,77.37,12146.35,15163.6,1882.68,1971.27,0.1088,0.1124,0.01,39,3017.25,88.58999999999992
100539,Premium,Central Europe,Direct,Upscale,84.3,0,0,0.175,0.0,341,361,238.53,81338.39,86108.97,14234.22,15069.07,0.0893,0.0975,0.01,20,4770.580000000002,834.8500000000004
100540,Long Tail,North Europe,Direct,Midscale,81.8,0,0,0.15,0.0,174,213,156.12,27165.15,33253.89,4074.77,4988.08,0.1054,0.0936,0.01,39,6088.739999999998,913.31
100541,Core,North Europe,Direct,Midscale,68.1,1,0,0.165,0.0,185,172,134.04,24797.77,23055.22,4091.63,3804.11,0.0758,0.0644,0.01,-13,-1742.5499999999993,-287.52
100542,Premium,North Europe,Mobile,Budget,63.0,0,0,0.175,0.0,285,240,106.99,30492.66,25678.03,5336.22,4493.66,0.1188,0.1158,0.01,-45,-4814.630000000001,-842.5600000000004
100543,Long Tail,North Europe,Direct,Budget,70.9,0,0,0.15,0.0,237,237,96.11,22778.71,22778.71,3416.81,3416.81,0.1064,0.1243,0.01,0,0.0,0.0
100544,Growth,North Europe,Mobile,Midscale,83.6,1,1,0.155,0.025,154,165,125.98,19400.16,20785.89,3007.03,2702.17,0.0905,0.0836,0.01,11,1385.7299999999996,-304.8600000000001
100545,Core,West Europe,Direct,Midscale,84.9,1,1,0.165,0.025,188,203,140.27,26371.23,28475.32,4351.25,3986.54,0.0686,0.0654,0.025,15,2104.09,-364.71000000000004
100546,Core,Central Europe,Mobile,Midscale,64.3,0,0,0.165,0.0,165,181,127.21,20989.73,23025.1,3463.31,3799.14,0.1383,0.1568,0.01,16,2035.369999999999,335.8299999999999
100547,Growth,West Europe,Mobile,Upscale,68.2,1,0,0.155,0.0,265,263,191.76,50815.41,50431.9,7876.39,7816.94,0.1555,0.152,0.01,-2,-383.51000000000204,-59.45000000000073
100548,Premium,South Europe,Direct,Midscale,70.8,0,0,0.175,0.0,182,178,105.69,19235.88,18813.11,3366.28,3292.29,0.0736,0.1004,0.01,-4,-422.77000000000044,-73.99000000000024
100549,Core,North Europe,Direct,Upscale,74.4,1,1,0.165,0.025,247,267,271.71,67111.23,72545.34,11073.35,10156.35,0.1153,0.1182,0.01,20,5434.110000000001,-917.0
100550,Core,Central Europe,Direct,Budget,64.4,0,0,0.165,0.0,149,146,89.35,13313.3,13045.25,2196.69,2152.47,0.0365,0.0244,0.01,-3,-268.0499999999993,-44.220000000000255
100551,Growth,South Europe,Mobile,Midscale,63.8,0,0,0.155,0.0,128,124,161.97,20731.73,20083.86,3213.42,3113.0,0.1258,0.1239,0.01,-4,-647.869999999999,-100.42000000000007
100552,Growth,Central Europe,Direct,Midscale,69.8,1,1,0.155,0.025,210,250,86.56,18176.91,21639.17,2817.42,2813.09,0.0557,0.0594,0.01,40,3462.2599999999984,-4.329999999999927
100553,Long Tail,Central Europe,Affiliate,Midscale,78.9,0,0,0.15,0.0,111,124,165.24,18341.46,20489.56,2751.22,3073.43,0.0793,0.0696,0.01,13,2148.100000000002,322.21000000000004
100554,Growth,West Europe,Direct,Upscale,66.2,0,0,0.155,0.0,212,233,234.24,49657.92,54576.87,7696.98,8459.41,0.0736,0.1048,0.01,21,4918.950000000004,762.4300000000003
100555,Growth,North Europe,Mobile,Midscale,76.8,1,0,0.155,0.0,248,244,93.55,23201.58,22827.36,3596.24,3538.24,0.0892,0.0931,0.01,-4,-374.22000000000116,-58.0
100556,Core,North Europe,Affiliate,Upscale,88.6,1,1,0.165,0.025,115,97,239.1,27496.7,23192.87,4536.96,3247.0,0.1025,0.0989,0.01,-18,-4303.830000000002,-1289.96
100557,Core,West Europe,Affiliate,Midscale,65.0,0,0,0.165,0.0,154,152,101.35,15608.44,15405.73,2575.39,2541.95,0.0614,0.0558,0.025,-2,-202.71000000000095,-33.440000000000055
100558,Core,Central Europe,Corporate,Budget,75.9,1,1,0.165,0.025,200,193,70.82,14164.66,13668.9,2337.17,1913.65,0.0866,0.0746,0.01,-7,-495.7600000000002,-423.52
100559,Core,West Europe,Direct,Midscale,88.2,1,1,0.165,0.025,280,282,133.55,37394.07,37661.17,6170.02,5272.56,0.0691,0.0821,0.025,2,267.09999999999854,-897.46
